customer_id,credit_score,credit_score_band,country,gender,age,age_group,tenure,balance,balance_segment,products_number,credit_card,credit_card_status,active_member,membership_status,estimated_salary,high_value_customer,churn,churn_status
15671104,637,Fair,Spain,Male,43,40-49,3,172196.23,150K+,1,1,Has Credit Card,1,Active,104769.96,Yes,0,Retained
15796434,724,Good,France,Male,28,18-29,5,97612.12,50K-100K,1,1,Has Credit Card,1,Active,96498.14,No,0,Retained
15781505,685,Good,France,Male,20,18-29,4,104719.94,100K-150K,2,1,Has Credit Card,0,Inactive,38691.34,No,0,Retained
15625819,625,Fair,France,Female,38,30-39,7,0.0,Zero Balance,1,1,Has Credit Card,0,Inactive,164804.02,No,0,Retained
15753174,571,Poor,Germany,Male,37,30-39,9,139592.98,100K-150K,3,1,Has Credit Card,0,Inactive,104152.65,No,1,Churned
15654067,584,Fair,Spain,Female,29,18-29,4,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,88866.92,No,0,Retained
15724719,550,Poor,France,Female,22,18-29,7,139096.85,100K-150K,1,1,Has Credit Card,0,Inactive,129890.94,No,0,Retained
15624695,662,Fair,Spain,Female,72,60+,7,140301.72,100K-150K,1,0,No Credit Card,1,Active,179258.67,Yes,0,Retained
15718216,803,Excellent,Spain,Male,43,40-49,3,0.0,Zero Balance,1,1,Has Credit Card,0,Inactive,72051.44,No,0,Retained
15586300,615,Fair,France,Male,66,60+,7,0.0,Zero Balance,2,1,Has Credit Card,1,Active,74580.8,No,0,Retained
15783349,481,Poor,Spain,Male,39,30-39,1,111233.09,100K-150K,1,1,Has Credit Card,1,Active,123995.15,Yes,0,Retained
15725767,701,Good,France,Male,23,18-29,3,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,38960.59,No,0,Retained
15791925,751,Very Good,France,Male,29,18-29,10,147737.63,100K-150K,1,0,No Credit Card,1,Active,94951.27,Yes,0,Retained
15793585,675,Good,France,Male,35,30-39,8,0.0,Zero Balance,2,1,Has Credit Card,1,Active,56642.97,No,0,Retained
15576641,733,Good,Germany,Male,40,40-49,5,125725.02,100K-150K,2,1,Has Credit Card,1,Active,50783.1,Yes,0,Retained
15749519,822,Excellent,France,Male,38,30-39,6,128289.7,100K-150K,3,1,Has Credit Card,0,Inactive,9149.96,No,1,Churned
15684960,559,Poor,France,Female,46,40-49,5,0.0,Zero Balance,1,1,Has Credit Card,0,Inactive,21006.1,No,1,Churned
15591286,731,Good,Germany,Female,49,40-49,4,88826.07,50K-100K,1,1,Has Credit Card,1,Active,33759.41,No,1,Churned
15668323,678,Good,France,Female,41,40-49,1,143443.61,100K-150K,1,1,Has Credit Card,0,Inactive,196622.28,No,1,Churned
15608528,645,Fair,France,Female,68,60+,9,0.0,Zero Balance,4,1,Has Credit Card,1,Active,176353.87,No,1,Churned
15645184,701,Good,France,Male,29,18-29,2,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,176943.59,No,0,Retained
15702566,554,Poor,Spain,Male,26,18-29,8,149134.46,100K-150K,1,1,Has Credit Card,1,Active,177966.24,Yes,0,Retained
15660840,723,Good,France,Male,30,30-39,3,124119.54,100K-150K,1,1,Has Credit Card,0,Inactive,162198.32,No,0,Retained
15750811,766,Very Good,Germany,Male,44,40-49,3,116822.7,100K-150K,1,0,No Credit Card,0,Inactive,197643.24,No,0,Retained
15733842,597,Fair,France,Female,24,18-29,1,103219.47,100K-150K,1,1,Has Credit Card,0,Inactive,60420.07,No,0,Retained
15581526,574,Poor,France,Male,41,40-49,1,0.0,Zero Balance,2,0,No Credit Card,0,Inactive,70550.0,No,0,Retained
15662751,655,Fair,Germany,Female,40,40-49,0,81954.6,50K-100K,1,1,Has Credit Card,1,Active,198798.44,No,1,Churned
15684319,780,Very Good,Germany,Female,37,30-39,10,95196.26,50K-100K,1,1,Has Credit Card,0,Inactive,126310.39,No,1,Churned
15702190,672,Good,Spain,Male,43,40-49,5,0.0,Zero Balance,2,1,Has Credit Card,1,Active,64515.5,No,0,Retained
15588517,717,Good,France,Male,38,30-39,7,0.0,Zero Balance,2,1,Has Credit Card,1,Active,158580.05,No,0,Retained
15801863,521,Poor,France,Female,32,30-39,2,136555.01,100K-150K,2,1,Has Credit Card,1,Active,129353.21,Yes,0,Retained
15584271,633,Fair,France,Male,59,50-59,5,0.0,Zero Balance,1,1,Has Credit Card,1,Active,137273.97,No,0,Retained
15700366,669,Fair,France,Male,39,30-39,3,119452.03,100K-150K,1,1,Has Credit Card,1,Active,171575.54,Yes,0,Retained
15804038,740,Very Good,France,Male,44,40-49,9,0.0,Zero Balance,1,0,No Credit Card,1,Active,96528.0,No,1,Churned
15720820,462,Poor,Germany,Female,24,18-29,9,69881.09,50K-100K,2,0,No Credit Card,1,Active,64421.02,No,0,Retained
15743759,619,Fair,France,Male,39,30-39,5,0.0,Zero Balance,2,1,Has Credit Card,1,Active,158444.61,No,0,Retained
15749947,665,Fair,France,Female,44,40-49,7,0.0,Zero Balance,2,1,Has Credit Card,1,Active,66548.58,No,0,Retained
15670496,655,Fair,Spain,Female,27,18-29,9,0.0,Zero Balance,2,0,No Credit Card,0,Inactive,108008.05,No,0,Retained
15746664,463,Poor,Spain,Male,20,18-29,8,204223.03,150K+,1,1,Has Credit Card,0,Inactive,128268.39,No,0,Retained
15745533,799,Very Good,France,Female,63,60+,1,110314.21,100K-150K,2,1,Has Credit Card,0,Inactive,37464.0,No,1,Churned
15761497,713,Good,Spain,Female,48,40-49,1,163760.82,150K+,1,0,No Credit Card,0,Inactive,157381.14,No,1,Churned
15628600,807,Excellent,Germany,Female,31,30-39,1,141069.18,100K-150K,3,1,Has Credit Card,1,Active,194257.11,Yes,0,Retained
15627002,728,Good,France,Male,38,30-39,1,115934.74,100K-150K,1,1,Has Credit Card,1,Active,139059.05,Yes,0,Retained
15614635,582,Fair,France,Male,52,50-59,2,151457.88,150K+,1,0,No Credit Card,1,Active,40893.61,Yes,0,Retained
15731281,704,Good,Germany,Female,35,30-39,3,154206.07,150K+,2,1,Has Credit Card,1,Active,40261.49,Yes,0,Retained
15814022,714,Good,France,Female,26,18-29,9,89928.99,50K-100K,1,1,Has Credit Card,0,Inactive,46203.31,No,0,Retained
15659194,628,Fair,France,Male,30,30-39,8,89182.09,50K-100K,1,1,Has Credit Card,1,Active,13126.9,No,0,Retained
15745030,809,Excellent,Germany,Male,41,40-49,1,79706.25,50K-100K,2,1,Has Credit Card,0,Inactive,165675.01,No,0,Retained
15691817,547,Poor,Spain,Female,44,40-49,5,0.0,Zero Balance,3,0,No Credit Card,0,Inactive,5459.07,No,1,Churned
15707488,560,Poor,France,Female,27,18-29,5,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,131919.48,No,0,Retained
15784700,811,Excellent,France,Male,31,30-39,7,117799.28,100K-150K,1,1,Has Credit Card,1,Active,182372.35,Yes,0,Retained
15710397,584,Fair,France,Male,26,18-29,4,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,147600.54,No,0,Retained
15687648,691,Good,France,Male,28,18-29,1,0.0,Zero Balance,2,0,No Credit Card,0,Inactive,92865.41,No,0,Retained
15732281,680,Good,Germany,Male,34,30-39,6,146422.22,100K-150K,1,1,Has Credit Card,0,Inactive,67142.97,No,1,Churned
15607230,588,Fair,Germany,Male,33,30-39,9,150186.22,150K+,2,1,Has Credit Card,1,Active,65611.01,Yes,0,Retained
15567630,721,Good,Germany,Male,40,40-49,6,100275.88,100K-150K,1,1,Has Credit Card,0,Inactive,138564.48,No,1,Churned
15587507,850,Excellent,France,Male,47,40-49,6,0.0,Zero Balance,1,1,Has Credit Card,0,Inactive,187391.02,No,1,Churned
15733904,529,Poor,France,Male,32,30-39,9,147493.89,100K-150K,1,1,Has Credit Card,0,Inactive,33656.35,No,0,Retained
15709511,622,Fair,France,Male,43,40-49,8,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,100618.17,No,0,Retained
15579616,683,Good,France,Female,42,40-49,8,0.0,Zero Balance,2,0,No Credit Card,1,Active,198134.9,No,0,Retained
15694852,575,Poor,France,Male,29,18-29,4,121823.4,100K-150K,2,1,Has Credit Card,1,Active,50368.87,Yes,0,Retained
15589924,577,Poor,Spain,Female,40,40-49,1,0.0,Zero Balance,2,1,Has Credit Card,1,Active,108787.0,No,0,Retained
15799300,510,Poor,Germany,Male,31,30-39,0,113688.63,100K-150K,1,1,Has Credit Card,0,Inactive,33099.41,No,1,Churned
15731330,652,Fair,Spain,Female,40,40-49,7,100471.34,100K-150K,1,1,Has Credit Card,1,Active,124550.88,Yes,0,Retained
15694129,569,Poor,Germany,Female,28,18-29,3,100032.52,100K-150K,1,1,Has Credit Card,0,Inactive,5159.21,No,1,Churned
15620372,687,Good,Spain,Male,31,30-39,3,0.0,Zero Balance,2,0,No Credit Card,0,Inactive,48228.1,No,0,Retained
15744622,822,Excellent,France,Male,32,30-39,8,116358.0,100K-150K,1,1,Has Credit Card,0,Inactive,108798.36,No,0,Retained
15799815,656,Fair,Germany,Female,23,18-29,4,163549.63,150K+,1,0,No Credit Card,1,Active,21085.12,Yes,0,Retained
15759250,745,Very Good,Germany,Male,51,50-59,3,99183.9,50K-100K,1,1,Has Credit Card,1,Active,28922.25,No,0,Retained
15732643,386,Poor,Spain,Female,53,50-59,1,131955.07,100K-150K,1,1,Has Credit Card,1,Active,62514.65,Yes,1,Churned
15690540,684,Good,Spain,Female,41,40-49,1,134177.06,100K-150K,1,0,No Credit Card,0,Inactive,177506.66,No,0,Retained
15803078,635,Fair,Spain,Female,38,30-39,1,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,90605.05,No,0,Retained
15652180,582,Fair,France,Male,30,30-39,2,0.0,Zero Balance,2,1,Has Credit Card,1,Active,132029.95,No,0,Retained
15741195,613,Fair,Spain,Male,19,18-29,5,0.0,Zero Balance,1,1,Has Credit Card,1,Active,176903.35,No,0,Retained
15743490,795,Very Good,Germany,Female,56,50-59,9,94348.94,50K-100K,1,1,Has Credit Card,0,Inactive,29239.29,No,1,Churned
15575510,659,Fair,France,Female,32,30-39,2,155584.21,150K+,1,0,No Credit Card,1,Active,153662.88,Yes,0,Retained
15732610,745,Very Good,France,Female,28,18-29,6,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,154389.18,No,0,Retained
15602909,604,Fair,Spain,Female,41,40-49,10,0.0,Zero Balance,2,1,Has Credit Card,1,Active,166224.39,No,0,Retained
15734058,509,Poor,Germany,Male,32,30-39,9,170661.47,150K+,1,1,Has Credit Card,1,Active,21646.2,Yes,0,Retained
15801788,706,Good,Germany,Female,29,18-29,6,185544.36,150K+,1,1,Has Credit Card,0,Inactive,171037.63,No,0,Retained
15702462,619,Fair,Spain,Female,44,40-49,6,52831.13,50K-100K,1,1,Has Credit Card,1,Active,112649.22,No,1,Churned
15683416,572,Poor,Germany,Male,51,50-59,8,97750.07,50K-100K,3,1,Has Credit Card,1,Active,193014.26,No,1,Churned
15794187,695,Good,France,Male,36,30-39,6,114007.5,100K-150K,2,1,Has Credit Card,0,Inactive,118120.88,No,0,Retained
15792989,543,Poor,France,Female,71,60+,1,104308.77,100K-150K,1,1,Has Credit Card,1,Active,25650.04,Yes,0,Retained
15613734,640,Fair,France,Female,33,30-39,6,84719.13,50K-100K,2,1,Has Credit Card,1,Active,113048.79,No,0,Retained
15606177,672,Good,France,Male,39,30-39,2,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,87372.49,No,0,Retained
15636700,701,Good,France,Male,39,30-39,9,140236.98,100K-150K,1,0,No Credit Card,1,Active,146651.99,Yes,0,Retained
15645766,634,Fair,Spain,Male,25,18-29,9,0.0,Zero Balance,2,1,Has Credit Card,1,Active,8227.91,No,0,Retained
15671345,531,Poor,Spain,Female,42,40-49,6,75302.85,50K-100K,2,0,No Credit Card,0,Inactive,57034.35,No,0,Retained
15652469,699,Good,France,Male,27,18-29,1,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,93003.21,No,0,Retained
15749638,605,Fair,France,Female,51,50-59,9,104760.82,100K-150K,1,1,Has Credit Card,1,Active,165574.54,Yes,1,Churned
15728706,534,Poor,France,Female,49,40-49,7,0.0,Zero Balance,1,1,Has Credit Card,0,Inactive,13566.48,No,1,Churned
15735439,449,Poor,Spain,Female,31,30-39,1,113693.0,100K-150K,1,0,No Credit Card,0,Inactive,82796.29,No,0,Retained
15778696,684,Good,Spain,Female,36,30-39,5,174180.39,150K+,1,1,Has Credit Card,0,Inactive,119830.08,No,0,Retained
15624744,622,Fair,Germany,Male,42,40-49,9,115766.26,100K-150K,1,0,No Credit Card,0,Inactive,72155.85,No,1,Churned
15584338,714,Good,France,Female,40,40-49,0,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,62762.12,No,0,Retained
15726178,712,Good,Spain,Female,48,40-49,8,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,183235.33,No,0,Retained
15794939,783,Very Good,France,Female,72,60+,5,121215.9,100K-150K,2,1,Has Credit Card,1,Active,105206.48,Yes,0,Retained
15788068,743,Very Good,Germany,Male,45,40-49,10,144677.19,100K-150K,3,1,Has Credit Card,0,Inactive,22512.44,No,1,Churned
15572956,683,Good,France,Male,36,30-39,5,115350.63,100K-150K,1,1,Has Credit Card,1,Active,122305.91,Yes,0,Retained
15780386,654,Fair,Spain,Male,40,40-49,5,105683.63,100K-150K,1,1,Has Credit Card,0,Inactive,173617.09,No,0,Retained
15791114,700,Good,France,Male,37,30-39,1,135179.49,100K-150K,1,1,Has Credit Card,0,Inactive,160670.37,No,0,Retained
15708046,744,Very Good,Spain,Male,31,30-39,0,117551.23,100K-150K,1,1,Has Credit Card,0,Inactive,158958.9,No,0,Retained
15719779,645,Fair,Germany,Male,25,18-29,1,157404.02,150K+,2,1,Has Credit Card,0,Inactive,93073.04,No,0,Retained
15591550,525,Poor,Spain,Male,36,30-39,3,77910.23,50K-100K,1,1,Has Credit Card,0,Inactive,67238.01,No,0,Retained
15639368,732,Good,France,Male,25,18-29,0,110942.9,100K-150K,1,0,No Credit Card,0,Inactive,172576.56,No,0,Retained
15699830,721,Good,France,Female,40,40-49,7,0.0,Zero Balance,2,1,Has Credit Card,1,Active,122580.48,No,0,Retained
15569264,622,Fair,France,Male,32,30-39,5,179305.09,150K+,1,1,Has Credit Card,1,Active,149043.78,Yes,0,Retained
15595158,654,Fair,Germany,Male,31,30-39,5,150593.59,150K+,2,1,Has Credit Card,1,Active,105218.45,Yes,0,Retained
15599126,529,Poor,France,Female,43,40-49,0,123815.86,100K-150K,1,1,Has Credit Card,1,Active,78463.99,Yes,1,Churned
15650575,720,Good,Spain,Female,59,50-59,6,0.0,Zero Balance,2,1,Has Credit Card,1,Active,160849.43,No,1,Churned
15641490,850,Excellent,Germany,Female,25,18-29,8,69385.17,50K-100K,2,1,Has Credit Card,0,Inactive,87834.24,No,0,Retained
15680234,667,Fair,Germany,Male,27,18-29,2,138032.15,100K-150K,1,1,Has Credit Card,0,Inactive,166317.71,No,0,Retained
15592230,620,Fair,France,Male,41,40-49,3,0.0,Zero Balance,2,1,Has Credit Card,1,Active,137309.06,No,0,Retained
15626212,616,Fair,France,Male,29,18-29,9,0.0,Zero Balance,1,1,Has Credit Card,1,Active,166984.44,No,0,Retained
15700627,637,Fair,Germany,Female,46,40-49,2,143500.82,100K-150K,1,1,Has Credit Card,0,Inactive,166996.46,No,1,Churned
15782641,710,Good,Spain,Female,29,18-29,3,119670.18,100K-150K,1,1,Has Credit Card,0,Inactive,188022.44,No,0,Retained
15784445,717,Good,Spain,Male,33,30-39,1,99106.73,50K-100K,1,0,No Credit Card,0,Inactive,194467.23,No,0,Retained
15813681,786,Very Good,Germany,Male,24,18-29,2,120135.55,100K-150K,2,1,Has Credit Card,1,Active,125449.47,Yes,0,Retained
15596649,651,Fair,France,Female,39,30-39,8,0.0,Zero Balance,1,1,Has Credit Card,0,Inactive,137452.57,No,0,Retained
15700460,530,Poor,France,Female,55,50-59,4,120905.03,100K-150K,1,0,No Credit Card,1,Active,123475.88,Yes,1,Churned
15724076,815,Excellent,Spain,Female,57,50-59,5,0.0,Zero Balance,3,0,No Credit Card,0,Inactive,38941.44,No,1,Churned
15784000,715,Good,Germany,Female,34,30-39,9,102277.52,100K-150K,1,0,No Credit Card,0,Inactive,177852.57,No,1,Churned
15733966,496,Poor,Germany,Female,55,50-59,4,125292.53,100K-150K,1,1,Has Credit Card,1,Active,31532.96,Yes,1,Churned
15612667,680,Good,Spain,Male,42,40-49,0,0.0,Zero Balance,1,1,Has Credit Card,0,Inactive,136377.21,No,0,Retained
15654025,646,Fair,France,Female,51,50-59,4,101629.3,100K-150K,1,0,No Credit Card,0,Inactive,130541.1,No,0,Retained
15589431,807,Excellent,Germany,Male,47,40-49,1,171937.27,150K+,1,1,Has Credit Card,1,Active,65636.92,Yes,0,Retained
15578238,727,Good,France,Male,47,40-49,7,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,193305.35,No,0,Retained
15566269,787,Very Good,France,Male,25,18-29,5,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,47307.9,No,0,Retained
15639217,806,Excellent,France,Male,34,30-39,6,0.0,Zero Balance,2,0,No Credit Card,0,Inactive,100809.99,No,0,Retained
15688644,603,Fair,France,Male,31,30-39,1,129743.75,100K-150K,1,1,Has Credit Card,0,Inactive,109145.2,No,0,Retained
15662426,649,Fair,Spain,Male,32,30-39,1,0.0,Zero Balance,1,0,No Credit Card,1,Active,91167.19,No,1,Churned
15720511,547,Poor,Germany,Male,41,40-49,3,151191.31,150K+,1,1,Has Credit Card,0,Inactive,175295.89,No,1,Churned
15567246,684,Good,Germany,Male,32,30-39,3,102630.13,100K-150K,2,1,Has Credit Card,1,Active,127433.47,Yes,0,Retained
15647965,477,Poor,France,Female,57,50-59,9,114023.64,100K-150K,2,1,Has Credit Card,1,Active,71167.17,Yes,1,Churned
15679048,558,Poor,Germany,Male,41,40-49,2,124227.14,100K-150K,1,1,Has Credit Card,1,Active,111184.67,Yes,0,Retained
15675749,695,Good,France,Female,23,18-29,1,0.0,Zero Balance,2,1,Has Credit Card,1,Active,141756.32,No,0,Retained
15782181,592,Fair,Spain,Male,35,30-39,6,80285.16,50K-100K,1,1,Has Credit Card,0,Inactive,72678.75,No,1,Churned
15795738,789,Very Good,France,Male,31,30-39,4,175477.15,150K+,1,1,Has Credit Card,1,Active,172832.9,Yes,0,Retained
15773751,597,Fair,France,Female,29,18-29,1,132144.35,100K-150K,1,1,Has Credit Card,0,Inactive,158086.33,No,0,Retained
15655436,839,Excellent,Germany,Male,47,40-49,2,136911.07,100K-150K,1,1,Has Credit Card,1,Active,168184.62,Yes,1,Churned
15691396,405,Poor,Germany,Male,31,30-39,5,133299.67,100K-150K,2,1,Has Credit Card,1,Active,72950.14,Yes,0,Retained
15796958,658,Fair,France,Male,39,30-39,7,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,48378.4,No,0,Retained
15801832,684,Good,Germany,Male,42,40-49,1,117691.0,100K-150K,1,1,Has Credit Card,1,Active,23135.65,Yes,1,Churned
15661349,633,Fair,France,Male,35,30-39,10,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,65675.47,No,0,Retained
15719265,589,Fair,France,Male,46,40-49,9,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,170676.67,No,0,Retained
15779985,750,Very Good,Germany,Female,37,30-39,1,133199.71,100K-150K,2,1,Has Credit Card,1,Active,27366.77,Yes,0,Retained
15663410,771,Very Good,Spain,Male,51,50-59,5,135506.58,100K-150K,3,1,Has Credit Card,1,Active,152479.64,Yes,1,Churned
15704144,812,Excellent,Germany,Male,33,30-39,2,127154.14,100K-150K,2,0,No Credit Card,1,Active,105383.49,Yes,0,Retained
15774104,539,Poor,Spain,Male,39,30-39,2,0.0,Zero Balance,2,1,Has Credit Card,1,Active,48189.94,No,0,Retained
15812230,670,Good,Germany,Female,42,40-49,5,49508.79,Below 50K,3,1,Has Credit Card,1,Active,100324.01,No,0,Retained
15742848,673,Good,France,Male,41,40-49,5,0.0,Zero Balance,1,1,Has Credit Card,1,Active,65657.29,No,0,Retained
15745326,538,Poor,France,Female,62,60+,3,75051.49,50K-100K,1,0,No Credit Card,0,Inactive,17682.02,No,1,Churned
15674541,575,Poor,Spain,Male,52,50-59,8,123925.23,100K-150K,1,0,No Credit Card,0,Inactive,111342.66,No,1,Churned
15728564,682,Good,France,Male,41,40-49,6,0.0,Zero Balance,2,0,No Credit Card,1,Active,134158.09,No,1,Churned
15580701,712,Good,France,Male,33,30-39,3,153819.58,150K+,1,1,Has Credit Card,0,Inactive,79176.09,No,1,Churned
15688973,598,Fair,Spain,Female,39,30-39,5,0.0,Zero Balance,2,1,Has Credit Card,1,Active,83103.46,No,0,Retained
15709412,776,Very Good,Spain,Male,30,30-39,6,0.0,Zero Balance,2,0,No Credit Card,1,Active,63908.86,No,0,Retained
15607753,606,Fair,Spain,Female,23,18-29,10,70417.79,50K-100K,1,0,No Credit Card,1,Active,90896.04,No,0,Retained
15705352,686,Good,Spain,Male,38,30-39,7,111484.88,100K-150K,1,1,Has Credit Card,1,Active,76076.2,Yes,0,Retained
15602500,850,Excellent,Spain,Male,38,30-39,1,146343.98,100K-150K,1,0,No Credit Card,1,Active,103902.11,Yes,0,Retained
15672437,642,Fair,France,Male,72,60+,1,160541.0,150K+,2,1,Has Credit Card,1,Active,142223.94,Yes,0,Retained
15720968,606,Fair,Germany,Male,27,18-29,2,130274.26,100K-150K,2,1,Has Credit Card,0,Inactive,147533.09,No,0,Retained
15730796,627,Fair,France,Female,21,18-29,7,98993.02,50K-100K,1,1,Has Credit Card,1,Active,169156.64,No,0,Retained
15768219,850,Excellent,Spain,Male,36,30-39,0,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,141242.57,No,0,Retained
15663883,850,Excellent,Germany,Male,32,30-39,9,141827.33,100K-150K,2,1,Has Credit Card,1,Active,149458.73,Yes,0,Retained
15589296,724,Good,France,Female,40,40-49,6,110054.45,100K-150K,1,1,Has Credit Card,1,Active,86950.72,Yes,0,Retained
15586425,579,Poor,France,Male,28,18-29,4,0.0,Zero Balance,2,1,Has Credit Card,1,Active,176925.69,No,0,Retained
15679813,727,Good,Spain,Male,28,18-29,1,0.0,Zero Balance,1,1,Has Credit Card,0,Inactive,40357.39,No,0,Retained
15681410,813,Excellent,Germany,Female,36,30-39,6,98088.09,50K-100K,1,0,No Credit Card,1,Active,26687.22,No,1,Churned
15668283,642,Fair,France,Male,48,40-49,9,118317.27,100K-150K,4,0,No Credit Card,0,Inactive,78702.98,No,1,Churned
15624072,669,Fair,Spain,Male,22,18-29,10,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,176163.74,No,0,Retained
15669664,574,Poor,Germany,Male,54,50-59,1,99774.5,50K-100K,1,0,No Credit Card,0,Inactive,4896.11,No,1,Churned
15682728,774,Very Good,France,Female,32,30-39,4,0.0,Zero Balance,2,0,No Credit Card,0,Inactive,114899.13,No,0,Retained
15573851,735,Good,France,Female,38,30-39,1,0.0,Zero Balance,3,0,No Credit Card,0,Inactive,92220.12,No,1,Churned
15733661,639,Fair,Spain,Female,27,18-29,8,133806.54,100K-150K,2,1,Has Credit Card,0,Inactive,6251.3,No,0,Retained
15710012,738,Good,Spain,Male,44,40-49,2,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,43018.82,No,1,Churned
15763327,835,Excellent,France,Male,32,30-39,8,124993.29,100K-150K,2,1,Has Credit Card,1,Active,27548.06,Yes,0,Retained
15668853,637,Fair,Spain,Female,44,40-49,0,157622.58,150K+,1,1,Has Credit Card,1,Active,120454.2,Yes,0,Retained
15639303,589,Fair,Germany,Male,48,40-49,5,126111.61,100K-150K,1,0,No Credit Card,1,Active,133961.19,Yes,0,Retained
15691011,591,Fair,France,Male,42,40-49,9,161651.37,150K+,2,1,Has Credit Card,1,Active,131753.97,Yes,0,Retained
15638513,723,Good,France,Female,40,40-49,7,142856.95,100K-150K,2,0,No Credit Card,0,Inactive,38019.74,No,0,Retained
15648933,831,Excellent,Germany,Male,44,40-49,3,111100.98,100K-150K,1,1,Has Credit Card,1,Active,28144.07,Yes,1,Churned
15628904,733,Good,Spain,Male,35,30-39,8,102918.38,100K-150K,1,1,Has Credit Card,1,Active,45959.86,Yes,0,Retained
15644788,731,Good,France,Female,30,30-39,5,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,189528.72,No,0,Retained
15598161,654,Fair,France,Male,47,40-49,10,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,170481.98,No,0,Retained
15745624,828,Excellent,France,Male,37,30-39,4,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,94845.45,No,0,Retained
15733169,590,Fair,Spain,Male,22,18-29,7,125265.61,100K-150K,1,1,Has Credit Card,1,Active,161253.08,Yes,0,Retained
15801417,657,Fair,France,Male,37,30-39,4,82500.28,50K-100K,1,1,Has Credit Card,1,Active,115260.72,No,0,Retained
15592707,531,Poor,Germany,Female,64,60+,2,175754.87,150K+,2,1,Has Credit Card,1,Active,60721.4,Yes,0,Retained
15593954,516,Poor,France,Female,47,40-49,6,109387.33,100K-150K,1,0,No Credit Card,0,Inactive,121365.45,No,0,Retained
15714431,561,Poor,France,Male,37,30-39,1,100443.36,100K-150K,2,0,No Credit Card,1,Active,101693.73,Yes,0,Retained
15638257,682,Good,Spain,Female,54,50-59,0,83102.72,50K-100K,2,1,Has Credit Card,1,Active,54132.93,No,0,Retained
15690939,575,Poor,Spain,Male,28,18-29,7,0.0,Zero Balance,1,1,Has Credit Card,1,Active,10666.05,No,0,Retained
15723613,623,Fair,France,Female,28,18-29,4,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,41227.67,No,0,Retained
15813640,642,Fair,France,Female,40,40-49,7,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,10712.82,No,0,Retained
15707322,779,Very Good,France,Female,48,40-49,2,115290.27,100K-150K,1,0,No Credit Card,0,Inactive,98912.69,No,1,Churned
15588918,671,Good,France,Female,42,40-49,6,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,197202.48,No,0,Retained
15600357,495,Poor,France,Female,40,40-49,1,140197.71,100K-150K,2,1,Has Credit Card,0,Inactive,150720.39,No,0,Retained
15747014,850,Excellent,France,Female,28,18-29,1,105245.34,100K-150K,1,0,No Credit Card,1,Active,74780.13,Yes,0,Retained
15809830,630,Fair,France,Male,50,50-59,8,0.0,Zero Balance,2,0,No Credit Card,1,Active,79377.45,No,0,Retained
15662245,588,Fair,France,Male,32,30-39,1,0.0,Zero Balance,2,1,Has Credit Card,1,Active,8763.87,No,0,Retained
15651075,562,Poor,Germany,Male,35,30-39,3,142296.13,100K-150K,1,0,No Credit Card,1,Active,177112.7,Yes,0,Retained
15594456,740,Very Good,Spain,Female,56,50-59,4,99097.33,50K-100K,1,1,Has Credit Card,1,Active,85016.64,No,1,Churned
15583462,695,Good,France,Male,28,18-29,5,171069.39,150K+,2,1,Has Credit Card,1,Active,88689.4,Yes,0,Retained
15757661,589,Fair,France,Female,39,30-39,7,0.0,Zero Balance,2,0,No Credit Card,0,Inactive,95985.64,No,0,Retained
15729117,607,Fair,France,Female,31,30-39,1,102523.88,100K-150K,1,1,Has Credit Card,1,Active,166792.71,Yes,0,Retained
15749671,794,Very Good,France,Male,35,30-39,6,0.0,Zero Balance,2,1,Has Credit Card,1,Active,68730.91,No,0,Retained
15566253,580,Fair,Germany,Male,44,40-49,9,143391.07,100K-150K,1,0,No Credit Card,0,Inactive,146891.07,No,1,Churned
15595153,644,Fair,Germany,Female,44,40-49,8,106022.73,100K-150K,2,0,No Credit Card,0,Inactive,148727.42,No,0,Retained
